Channel 0,Channel 1,Channel 2,Channel 3,
-0.3327403005969245,-0.26666378101799637,-0.25957264233147725,-0.2924497398780659,
-0.24474571598693728,-0.22250532647012733,-0.23604295487166382,-0.252803828130709,
-0.33209565162542276,-0.26698610550374724,-0.2592503178457264,-0.2930943888495676,
-0.24410106701543555,-0.22314997544162907,-0.23539830590016209,-0.2531261526164599,
-0.3317733271396719,-0.26666378101799637,-0.25860566887422465,-0.29277206436381675,
-0.24442339150118642,-0.2228276509558782,-0.23539830590016209,-0.25344847710221075,
-0.3327403005969245,-0.26698610550374724,-0.260217291302979,-0.29277206436381675,
-0.24474571598693728,-0.22347229992737994,-0.23539830590016209,-0.2531261526164599,
-0.334029598539928,-0.2673084299894981,-0.2592503178457264,-0.2930943888495676,
-0.24377874252968468,-0.22153835301287472,-0.23507598141441122,-0.25344847710221075,
-0.3337072740541771,-0.267630754475249,-0.25957264233147725,-0.2930943888495676,
-0.24410106701543555,-0.22153835301287472,-0.23507598141441122,-0.25344847710221075,
-0.33338494956842624,-0.26795307896099985,-0.2592503178457264,-0.2930943888495676,
-0.2434564180439338,-0.2218606774986256,-0.23443133244290948,-0.25248150364495814,
-0.33435192302567884,-0.26795307896099985,-0.2589279933599755,-0.29373903782106936,
-0.2424894445866812,-0.2218606774986256,-0.23539830590016209,-0.2537708015879616,
-0.3346742475114297,-0.2685977279325016,-0.2598949668172281,-0.2934167133353185,
-0.24281176907243207,-0.2218606774986256,-0.23475365692866035,-0.25344847710221075,
-0.33531889648293145,-0.26892005241825245,-0.2592503178457264,-0.2934167133353185,
-0.24184479561517946,-0.22089370404137298,-0.23443133244290948,-0.252803828130709,
-0.33531889648293145,-0.27020935036125593,-0.260217291302979,-0.29373903782106936,
-0.24087782215792686,-0.22024905506987125,-0.23443133244290948,-0.25344847710221075,
-0.3366081944259349,-0.26988702587550506,-0.260217291302979,-0.2924497398780659,
-0.24120014664367773,-0.22121602852712385,-0.23443133244290948,-0.252803828130709,
-0.3369305189116858,-0.2692423769040033,-0.25957264233147725,-0.2930943888495676,
-0.2415224711294286,-0.2196044060983695,-0.23346435898565687,-0.25248150364495814,
-0.33725284339743666,-0.27020935036125593,-0.26053961578872986,-0.2930943888495676,
-0.240555497672176,-0.22024905506987125,-0.23475365692866035,-0.2531261526164599,
-0.33628586994018406,-0.26988702587550506,-0.260217291302979,-0.29373903782106936,
-0.24023317318642512,-0.21992673058412038,-0.23443133244290948,-0.2531261526164599,
-0.3366081944259349,-0.2695647013897542,-0.260217291302979,-0.2934167133353185,
-0.23991084870067425,-0.21928208161261864,-0.23378668347140774,-0.2531261526164599,
-0.33725284339743666,-0.26988702587550506,-0.2592503178457264,-0.2930943888495676,
-0.2392661997291725,-0.2196044060983695,-0.2341090079571586,-0.25344847710221075,
-0.338864465826191,-0.27117632381850854,-0.26053961578872986,-0.2930943888495676,
-0.23862155075767078,-0.2196044060983695,-0.23443133244290948,-0.2531261526164599,
-0.33854214134044014,-0.27085399933275767,-0.2598949668172281,-0.29373903782106936,
-0.2392661997291725,-0.21928208161261864,-0.23443133244290948,-0.25344847710221075,
-0.33950911479769275,-0.2718209727900103,-0.26086194027448073,-0.2930943888495676,
-0.23862155075767078,-0.21928208161261864,-0.23475365692866035,-0.25344847710221075,
-0.3391867903119419,-0.2718209727900103,-0.26053961578872986,-0.29373903782106936,
-0.23894387524342164,-0.21831510815536603,-0.2341090079571586,-0.2531261526164599,
-0.3407984127406962,-0.27214329727576114,-0.26086194027448073,-0.2943836867925711,
-0.23765457730041817,-0.2186374326411169,-0.23378668347140774,-0.25215917915920727,
-0.3407984127406962,-0.2718209727900103,-0.26053961578872986,-0.29406136230682023,
-0.23797690178616904,-0.2176704591838643,-0.23378668347140774,-0.2531261526164599,
-0.3401537637691945,-0.2727879462472629,-0.26086194027448073,-0.29373903782106936,
-0.2363652793574147,-0.21702581021236256,-0.23346435898565687,-0.25215917915920727,
-0.3411207372264471,-0.272465621761512,-0.26053961578872986,-0.29277206436381675,
-0.23668760384316556,-0.2167034857266117,-0.233142034499906,-0.25248150364495814,
-0.3411207372264471,-0.2727879462472629,-0.2611842647602316,-0.2934167133353185,
-0.23539830590016209,-0.21638116124086082,-0.233142034499906,-0.2518368546734564,
-0.34144306171219796,-0.2737549197045155,-0.26150658924598247,-0.29406136230682023,
-0.23572063038591295,-0.21573651226935908,-0.23378668347140774,-0.25215917915920727,
-0.3420877106836997,-0.27407724419026636,-0.2621512382174842,-0.29406136230682023,
-0.23604295487166382,-0.21605883675510995,-0.23281971001415513,-0.25248150364495814,
-0.34241003516945057,-0.27407724419026636,-0.2611842647602316,-0.29373903782106936,
-0.23475365692866035,-0.2167034857266117,-0.23281971001415513,-0.25248150364495814,
-0.3430546841409523,-0.2743995686760172,-0.26150658924598247,-0.2943836867925711,
-0.23507598141441122,-0.2154141877836082,-0.23346435898565687,-0.25215917915920727,
-0.34273235965520144,-0.27407724419026636,-0.2611842647602316,-0.2934167133353185,
-0.23378668347140774,-0.2154141877836082,-0.23249738552840427,-0.25151453018770553,
-0.3420877106836997,-0.2743995686760172,-0.26086194027448073,-0.29373903782106936,
-0.2341090079571586,-0.21476953881210648,-0.23249738552840427,-0.25248150364495814,
-0.34369933311245404,-0.2747218931617681,-0.2621512382174842,-0.29373903782106936,
-0.23346435898565687,-0.21509186329785734,-0.23281971001415513,-0.2518368546734564,
-0.34563328002695926,-0.27601119110477157,-0.2624735627032351,-0.29406136230682023,
-0.23185273655690253,-0.213480240869103,-0.23281971001415513,-0.25215917915920727,
-0.3472449024557136,-0.27730048904777505,-0.2624735627032351,-0.2943836867925711,
-0.23185273655690253,-0.213480240869103,-0.2321750610426534,-0.2518368546734564,
-0.34692257796996273,-0.2766558400762733,-0.26279588718898594,-0.29406136230682023,
-0.23153041207115166,-0.21380256535485387,-0.233142034499906,-0.252803828130709,
-0.34692257796996273,-0.27601119110477157,-0.2621512382174842,-0.29373903782106936,
-0.23153041207115166,-0.21380256535485387,-0.2321750610426534,-0.25248150364495814,
-0.34756722694146447,-0.27633351559052244,-0.2621512382174842,-0.2943836867925711,
-0.23088576309964992,-0.213480240869103,-0.23281971001415513,-0.25215917915920727,
-0.34692257796996273,-0.27730048904777505,-0.2624735627032351,-0.2943836867925711,
-0.23056343861389905,-0.21219094292609952,-0.23249738552840427,-0.25215917915920727,
-0.34788955142721534,-0.2776228135335259,-0.26279588718898594,-0.2943836867925711,
-0.23088576309964992,-0.2125132674118504,-0.2321750610426534,-0.2518368546734564,
-0.3482118759129662,-0.2776228135335259,-0.26279588718898594,-0.29406136230682023,
-0.22991878964239731,-0.2125132674118504,-0.23185273655690253,-0.25248150364495814,
-0.34885652488446794,-0.2779451380192768,-0.26279588718898594,-0.2943836867925711,
-0.23056343861389905,-0.21283559189760126,-0.23281971001415513,-0.25215917915920727,
-0.3482118759129662,-0.2779451380192768,-0.2624735627032351,-0.29470601127832197,
-0.22991878964239731,-0.21219094292609952,-0.2321750610426534,-0.2518368546734564,
-0.3485342003987171,-0.2779451380192768,-0.26279588718898594,-0.2943836867925711,
-0.22991878964239731,-0.21186861844034865,-0.23249738552840427,-0.2518368546734564,
-0.3482118759129662,-0.2785897869907785,-0.2621512382174842,-0.29470601127832197,
-0.22927414067089558,-0.21154629395459779,-0.23185273655690253,-0.25215917915920727,
-0.3495011738559697,-0.27923443596228026,-0.2624735627032351,-0.2943836867925711,
-0.22927414067089558,-0.21186861844034865,-0.2321750610426534,-0.2531261526164599,
-0.34982349834172055,-0.2789121114765294,-0.2631182116747368,-0.29502833576407284,
-0.22927414067089558,-0.21219094292609952,-0.23185273655690253,-0.25248150364495814,
-0.34982349834172055,-0.27923443596228026,-0.2634405361604877,-0.29470601127832197,
-0.22830716721364297,-0.21122396946884692,-0.2321750610426534,-0.25215917915920727,
-0.34982349834172055,-0.27923443596228026,-0.26279588718898594,-0.29373903782106936,
-0.2289518161851447,-0.21154629395459779,-0.23281971001415513,-0.25248150364495814,
-0.3501458228274714,-0.2795567604480311,-0.2631182116747368,-0.29502833576407284,
-0.22862949169939384,-0.21057932049734518,-0.23153041207115166,-0.25151453018770553,
-0.3504681473132223,-0.27923443596228026,-0.2624735627032351,-0.29406136230682023,
-0.22830716721364297,-0.21057932049734518,-0.23185273655690253,-0.2518368546734564,
-0.34982349834172055,-0.2789121114765294,-0.26279588718898594,-0.29406136230682023,
-0.22766251824214123,-0.21057932049734518,-0.23185273655690253,-0.25215917915920727,
-0.35079047179897316,-0.2795567604480311,-0.26279588718898594,-0.2943836867925711,
-0.2270178692706395,-0.21057932049734518,-0.23153041207115166,-0.25215917915920727,
-0.3504681473132223,-0.279879084933782,-0.26279588718898594,-0.29406136230682023,
-0.22669554478488863,-0.21057932049734518,-0.23185273655690253,-0.2518368546734564,
-0.3501458228274714,-0.279879084933782,-0.26279588718898594,-0.29470601127832197,
-0.22766251824214123,-0.21057932049734518,-0.2321750610426534,-0.25215917915920727,
-0.3504681473132223,-0.279879084933782,-0.26279588718898594,-0.2943836867925711,
-0.22734019375639036,-0.2102569960115943,-0.2312080875854008,-0.25119220570195466,
-0.3501458228274714,-0.2795567604480311,-0.2624735627032351,-0.29373903782106936,
-0.2270178692706395,-0.20993467152584344,-0.23153041207115166,-0.2518368546734564,
-0.3514351207704749,-0.279879084933782,-0.2624735627032351,-0.29406136230682023,
-0.2270178692706395,-0.21057932049734518,-0.23185273655690253,-0.2518368546734564,
-0.35175744525622576,-0.279879084933782,-0.26279588718898594,-0.29470601127832197,
-0.2279848427278921,-0.21057932049734518,-0.2321750610426534,-0.25119220570195466,
-0.351112796284724,-0.279879084933782,-0.2631182116747368,-0.29470601127832197,
-0.22766251824214123,-0.21057932049734518,-0.23249738552840427,-0.25151453018770553,
-0.3514351207704749,-0.2795567604480311,-0.2624735627032351,-0.2943836867925711,
-0.22637322029913776,-0.20993467152584344,-0.23153041207115166,-0.2518368546734564,
-0.35175744525622576,-0.279879084933782,-0.26279588718898594,-0.2943836867925711,
-0.22669554478488863,-0.20993467152584344,-0.23153041207115166,-0.25151453018770553,
-0.35175744525622576,-0.2808460583910346,-0.2631182116747368,-0.2943836867925711,
-0.22540624684188515,-0.20993467152584344,-0.23185273655690253,-0.2518368546734564,
-0.35272441871347837,-0.28052373390528373,-0.26279588718898594,-0.29406136230682023,
-0.22540624684188515,-0.20993467152584344,-0.2321750610426534,-0.25151453018770553,
-0.3524020942277275,-0.28020140941953287,-0.2631182116747368,-0.29406136230682023,
-0.2260508958133869,-0.2102569960115943,-0.23185273655690253,-0.2518368546734564,
-0.35272441871347837,-0.28052373390528373,-0.2624735627032351,-0.2943836867925711,
-0.22540624684188515,-0.20993467152584344,-0.23249738552840427,-0.2518368546734564,
-0.35304674319922924,-0.28116838287678547,-0.26279588718898594,-0.29406136230682023,
-0.22508392235613428,-0.2092900225543417,-0.2321750610426534,-0.25215917915920727,
-0.3533690676849801,-0.28052373390528373,-0.26376286064623855,-0.29470601127832197,
-0.22572857132763602,-0.2092900225543417,-0.23281971001415513,-0.2531261526164599,
-0.35498069011373445,-0.2818130318482872,-0.2631182116747368,-0.29502833576407284,
-0.22508392235613428,-0.2102569960115943,-0.23281971001415513,-0.25215917915920727,
-0.353691392170731,-0.2821353563340381,-0.26279588718898594,-0.2943836867925711,
-0.22508392235613428,-0.2092900225543417,-0.2321750610426534,-0.25215917915920727,
-0.35498069011373445,-0.28245768081978895,-0.2631182116747368,-0.29373903782106936,
-0.22411694889888167,-0.20896769806859083,-0.2321750610426534,-0.25215917915920727,
-0.35401371665648185,-0.2818130318482872,-0.2631182116747368,-0.29406136230682023,
-0.2237946244131308,-0.2092900225543417,-0.2321750610426534,-0.25248150364495814,
-0.35401371665648185,-0.2818130318482872,-0.26279588718898594,-0.29470601127832197,
-0.22411694889888167,-0.20896769806859083,-0.23153041207115166,-0.2518368546734564,
-0.3553030145994853,-0.2827800053055398,-0.26376286064623855,-0.2943836867925711,
-0.2237946244131308,-0.20864537358283997,-0.2321750610426534,-0.25248150364495814,
-0.3553030145994853,-0.28245768081978895,-0.26279588718898594,-0.2943836867925711,
-0.2237946244131308,-0.2083230490970891,-0.2321750610426534,-0.25248150364495814,
-0.3553030145994853,-0.2827800053055398,-0.2634405361604877,-0.29406136230682023,
-0.2228276509558782,-0.20800072461133823,-0.23185273655690253,-0.25215917915920727,
-0.3556253390852362,-0.2827800053055398,-0.2631182116747368,-0.2943836867925711,
-0.2237946244131308,-0.20864537358283997,-0.23185273655690253,-0.25248150364495814,
-0.35594766357098706,-0.2840693032485433,-0.26376286064623855,-0.2943836867925711,
-0.22347229992737994,-0.20896769806859083,-0.23249738552840427,-0.252803828130709,
-0.3565923125424888,-0.2840693032485433,-0.26376286064623855,-0.29406136230682023,
-0.22250532647012733,-0.2083230490970891,-0.23185273655690253,-0.2531261526164599,
-0.35594766357098706,-0.2821353563340381,-0.2631182116747368,-0.29373903782106936,
-0.2228276509558782,-0.20800072461133823,-0.23185273655690253,-0.25248150364495814,
-0.35626998805673793,-0.2827800053055398,-0.2634405361604877,-0.29406136230682023,
-0.22250532647012733,-0.20703375115408562,-0.2321750610426534,-0.2531261526164599,
-0.35594766357098706,-0.2831023297912907,-0.2634405361604877,-0.2943836867925711,
-0.2218606774986256,-0.20767840012558736,-0.2321750610426534,-0.2531261526164599,
-0.35691463702823967,-0.2840693032485433,-0.2631182116747368,-0.2943836867925711,
-0.2228276509558782,-0.20800072461133823,-0.23249738552840427,-0.2531261526164599,
-0.35723696151399054,-0.2840693032485433,-0.2634405361604877,-0.29406136230682023,
-0.22250532647012733,-0.20703375115408562,-0.23185273655690253,-0.2537708015879616,
-0.35723696151399054,-0.2840693032485433,-0.26376286064623855,-0.2943836867925711,
-0.2228276509558782,-0.20800072461133823,-0.23153041207115166,-0.252803828130709,
-0.3575592859997414,-0.2840693032485433,-0.2644075096177403,-0.29470601127832197,
-0.22218300198437646,-0.20767840012558736,-0.23185273655690253,-0.2540931260737125,
-0.35820393497124314,-0.2840693032485433,-0.26472983410349116,-0.29406136230682023,
-0.2218606774986256,-0.2073560756398365,-0.23153041207115166,-0.25344847710221075,
-0.3578816104854923,-0.2840693032485433,-0.2640851851319894,-0.29406136230682023,
-0.22153835301287472,-0.20703375115408562,-0.2321750610426534,-0.2531261526164599,
-0.3575592859997414,-0.28439162773429416,-0.2634405361604877,-0.2930943888495676,
-0.22121602852712385,-0.20671142666833475,-0.2321750610426534,-0.2531261526164599,
-0.35820393497124314,-0.28471395222004503,-0.26376286064623855,-0.2934167133353185,
-0.22153835301287472,-0.20574445321108215,-0.2321750610426534,-0.25344847710221075,
-0.35820393497124314,-0.28471395222004503,-0.2634405361604877,-0.2934167133353185,
-0.22057137955562212,-0.20574445321108215,-0.2321750610426534,-0.2540931260737125,
-0.3578816104854923,-0.2850362767057959,-0.2631182116747368,-0.2934167133353185,
-0.22121602852712385,-0.20671142666833475,-0.23249738552840427,-0.2547377750452142,
-0.358526259456994,-0.28471395222004503,-0.26376286064623855,-0.2930943888495676,
-0.22089370404137298,-0.20606677769683301,-0.23185273655690253,-0.2537708015879616,
-0.3588485839427449,-0.28439162773429416,-0.2634405361604877,-0.2934167133353185,
-0.22089370404137298,-0.20638910218258388,-0.2312080875854008,-0.2537708015879616,
-0.3588485839427449,-0.28535860119154677,-0.2634405361604877,-0.29277206436381675,
-0.21992673058412038,-0.20638910218258388,-0.23153041207115166,-0.25344847710221075,
-0.35820393497124314,-0.2850362767057959,-0.2644075096177403,-0.29277206436381675,
-0.22024905506987125,-0.20574445321108215,-0.23153041207115166,-0.2540931260737125,
-0.3588485839427449,-0.28535860119154677,-0.26472983410349116,-0.29277206436381675,
-0.2196044060983695,-0.20542212872533128,-0.2321750610426534,-0.25344847710221075,
-0.35917090842849575,-0.28535860119154677,-0.2634405361604877,-0.2924497398780659,
-0.21928208161261864,-0.20574445321108215,-0.23088576309964992,-0.2540931260737125,
-0.3594932329142466,-0.28535860119154677,-0.26376286064623855,-0.2930943888495676,
-0.21992673058412038,-0.20477747975382954,-0.23185273655690253,-0.25344847710221075,
-0.3594932329142466,-0.28568092567729764,-0.26376286064623855,-0.29277206436381675,
-0.21992673058412038,-0.2050998042395804,-0.23153041207115166,-0.25441545055946335,
-0.3598155573999975,-0.28568092567729764,-0.26376286064623855,-0.292127415392315,
-0.21895975712686777,-0.2050998042395804,-0.23153041207115166,-0.25441545055946335,
-0.3598155573999975,-0.2863255746487994,-0.2640851851319894,-0.29277206436381675,
-0.21928208161261864,-0.20477747975382954,-0.23185273655690253,-0.25441545055946335,
-0.3594932329142466,-0.2863255746487994,-0.2644075096177403,-0.2924497398780659,
-0.21928208161261864,-0.20477747975382954,-0.23185273655690253,-0.2550600995309651,
-0.3604602063714992,-0.28568092567729764,-0.26376286064623855,-0.2924497398780659,
-0.21992673058412038,-0.20542212872533128,-0.2312080875854008,-0.2550600995309651,
-0.36013788188574836,-0.28568092567729764,-0.2634405361604877,-0.2914827664208133,
-0.21992673058412038,-0.20574445321108215,-0.2321750610426534,-0.25538242401671596,
-0.3607825308572501,-0.28664789913455024,-0.2644075096177403,-0.2930943888495676,
-0.21928208161261864,-0.20542212872533128,-0.23249738552840427,-0.2557047485024668,
-0.3604602063714992,-0.28664789913455024,-0.2634405361604877,-0.29180509090656415,
-0.2196044060983695,-0.20542212872533128,-0.23185273655690253,-0.2547377750452142,
-0.3594932329142466,-0.28568092567729764,-0.2640851851319894,-0.292127415392315,
-0.2196044060983695,-0.20477747975382954,-0.23153041207115166,-0.25538242401671596,
-0.3607825308572501,-0.2863255746487994,-0.2634405361604877,-0.292127415392315,
-0.21895975712686777,-0.20445515526807867,-0.23185273655690253,-0.2550600995309651,
-0.36142717982875183,-0.28664789913455024,-0.2634405361604877,-0.2924497398780659,
-0.2186374326411169,-0.20477747975382954,-0.2321750610426534,-0.25538242401671596,
-0.3607825308572501,-0.28664789913455024,-0.26376286064623855,-0.292127415392315,
-0.21831510815536603,-0.20445515526807867,-0.23153041207115166,-0.2550600995309651,
-0.3604602063714992,-0.2869702236203011,-0.2634405361604877,-0.2914827664208133,
-0.2186374326411169,-0.2041328307823278,-0.2312080875854008,-0.25538242401671596,
-0.36142717982875183,-0.287292548106052,-0.26376286064623855,-0.2914827664208133,
-0.2176704591838643,-0.20348818181082606,-0.23153041207115166,-0.2557047485024668,
-0.3604602063714992,-0.287292548106052,-0.2640851851319894,-0.2914827664208133,
-0.21831510815536603,-0.20477747975382954,-0.2321750610426534,-0.25538242401671596,
-0.36013788188574836,-0.28664789913455024,-0.2634405361604877,-0.29051579296356067,
-0.21831510815536603,-0.20381050629657693,-0.2312080875854008,-0.25538242401671596,
-0.3607825308572501,-0.28664789913455024,-0.2631182116747368,-0.2914827664208133,
-0.21734813469811343,-0.2041328307823278,-0.2321750610426534,-0.2560270729882177,
-0.3604602063714992,-0.287292548106052,-0.2640851851319894,-0.2911604419350624,
-0.2186374326411169,-0.20445515526807867,-0.23153041207115166,-0.2557047485024668,
-0.3617495043145027,-0.2879371970775537,-0.26376286064623855,-0.2911604419350624,
-0.21831510815536603,-0.2041328307823278,-0.23185273655690253,-0.2560270729882177,
-0.36110485534300096,-0.2882595215633046,-0.2644075096177403,-0.2914827664208133,
-0.2176704591838643,-0.2041328307823278,-0.23185273655690253,-0.25667172195971943,
-0.36336112674325705,-0.2889041705348063,-0.265052158589242,-0.2914827664208133,
-0.2176704591838643,-0.20348818181082606,-0.23153041207115166,-0.25634939747396857,
-0.36110485534300096,-0.287292548106052,-0.26376286064623855,-0.29051579296356067,
-0.21734813469811343,-0.2031658573250752,-0.2321750610426534,-0.25634939747396857,
-0.36110485534300096,-0.28761487259180285,-0.2634405361604877,-0.29051579296356067,
-0.2186374326411169,-0.20348818181082606,-0.2321750610426534,-0.25667172195971943,
-0.3617495043145027,-0.287292548106052,-0.2640851851319894,-0.29083811744931154,
-0.21799278366961516,-0.20348818181082606,-0.2321750610426534,-0.25634939747396857,
-0.3598155573999975,-0.28664789913455024,-0.2631182116747368,-0.29051579296356067,
-0.21895975712686777,-0.20348818181082606,-0.23185273655690253,-0.25634939747396857,
-0.36110485534300096,-0.2882595215633046,-0.26376286064623855,-0.28987114399205893,
-0.2176704591838643,-0.2041328307823278,-0.23249738552840427,-0.25731637093122117,
-0.36207182880025357,-0.2882595215633046,-0.26472983410349116,-0.2914827664208133,
-0.2186374326411169,-0.2041328307823278,-0.23249738552840427,-0.25763869541697204,
-0.36142717982875183,-0.2879371970775537,-0.2631182116747368,-0.2901934684778098,
-0.2186374326411169,-0.20445515526807867,-0.23249738552840427,-0.25763869541697204,
-0.3630388022575062,-0.28858184604905546,-0.2644075096177403,-0.29083811744931154,
-0.21799278366961516,-0.20381050629657693,-0.23281971001415513,-0.2579610199027229,
-0.3617495043145027,-0.28858184604905546,-0.2644075096177403,-0.29051579296356067,
-0.2186374326411169,-0.2041328307823278,-0.23185273655690253,-0.25731637093122117,
-0.36207182880025357,-0.2879371970775537,-0.2644075096177403,-0.29051579296356067,
-0.2186374326411169,-0.2041328307823278,-0.2321750610426534,-0.2579610199027229,
-0.3627164777717553,-0.28987114399205893,-0.2644075096177403,-0.29083811744931154,
-0.21895975712686777,-0.20381050629657693,-0.23281971001415513,-0.2579610199027229,
-0.3630388022575062,-0.2892264950205572,-0.2640851851319894,-0.29051579296356067,
-0.2186374326411169,-0.20348818181082606,-0.23281971001415513,-0.2579610199027229,
-0.3627164777717553,-0.28858184604905546,-0.2644075096177403,-0.29051579296356067,
-0.21734813469811343,-0.20284353283932433,-0.23249738552840427,-0.2582833443884738,
-0.3630388022575062,-0.2882595215633046,-0.26376286064623855,-0.29051579296356067,
-0.2167034857266117,-0.2021988838678226,-0.23153041207115166,-0.25763869541697204,
-0.36239415328600444,-0.2882595215633046,-0.2634405361604877,-0.2892264950205572,
-0.21734813469811343,-0.20252120835357346,-0.23185273655690253,-0.25763869541697204,
-0.36142717982875183,-0.28858184604905546,-0.2634405361604877,-0.28954881950630806,
-0.21734813469811343,-0.20155423489632085,-0.2312080875854008,-0.25731637093122117,
-0.3617495043145027,-0.2882595215633046,-0.26279588718898594,-0.2892264950205572,
-0.21734813469811343,-0.20252120835357346,-0.2312080875854008,-0.25667172195971943,
-0.3630388022575062,-0.28954881950630806,-0.2644075096177403,-0.28987114399205893,
-0.213480240869103,-0.20058726143906824,-0.23056343861389905,-0.25667172195971943,
-0.3636834512290079,-0.28987114399205893,-0.2640851851319894,-0.2901934684778098,
-0.2186374326411169,-0.20252120835357346,-0.23281971001415513,-0.2579610199027229,
-0.3604602063714992,-0.28858184604905546,-0.2634405361604877,-0.2892264950205572,
-0.2176704591838643,-0.20252120835357346,-0.23153041207115166,-0.25763869541697204,
-0.3607825308572501,-0.28858184604905546,-0.26279588718898594,-0.2892264950205572,
-0.21895975712686777,-0.20348818181082606,-0.23249738552840427,-0.2582833443884738,
-0.3617495043145027,-0.28858184604905546,-0.2634405361604877,-0.28987114399205893,
-0.21831510815536603,-0.20284353283932433,-0.23185273655690253,-0.25763869541697204,
-0.36142717982875183,-0.2889041705348063,-0.26376286064623855,-0.2892264950205572,
-0.21831510815536603,-0.20252120835357346,-0.23153041207115166,-0.2579610199027229,
-0.36110485534300096,-0.28954881950630806,-0.26376286064623855,-0.28954881950630806,
-0.2186374326411169,-0.20252120835357346,-0.23249738552840427,-0.2579610199027229,
-0.36110485534300096,-0.2889041705348063,-0.2640851851319894,-0.28987114399205893,
-0.21734813469811343,-0.2021988838678226,-0.23185273655690253,-0.25763869541697204,
-0.36142717982875183,-0.29051579296356067,-0.2640851851319894,-0.29051579296356067,
-0.2186374326411169,-0.2021988838678226,-0.23281971001415513,-0.2582833443884738,
-0.36336112674325705,-0.29083811744931154,-0.2644075096177403,-0.28954881950630806,
-0.2154141877836082,-0.20058726143906824,-0.23153041207115166,-0.2569940464454703,
-0.3640057757147588,-0.29051579296356067,-0.2644075096177403,-0.2892264950205572,
-0.21638116124086082,-0.20155423489632085,-0.23153041207115166,-0.25763869541697204,
-0.3636834512290079,-0.29083811744931154,-0.2644075096177403,-0.2892264950205572,
-0.2167034857266117,-0.20058726143906824,-0.23153041207115166,-0.2582833443884738,
-0.36239415328600444,-0.2901934684778098,-0.2631182116747368,-0.2882595215633046,
-0.21605883675510995,-0.2009095859248191,-0.2312080875854008,-0.2569940464454703,
-0.36239415328600444,-0.29083811744931154,-0.2640851851319894,-0.2882595215633046,
-0.21605883675510995,-0.20026493695331737,-0.23153041207115166,-0.2582833443884738,
-0.3630388022575062,-0.29051579296356067,-0.26376286064623855,-0.2882595215633046,
-0.2167034857266117,-0.2021988838678226,-0.2321750610426534,-0.25860566887422465,
-0.36239415328600444,-0.2901934684778098,-0.2640851851319894,-0.28858184604905546,
-0.21702581021236256,-0.20155423489632085,-0.2321750610426534,-0.2589279933599755,
-0.36239415328600444,-0.28987114399205893,-0.2634405361604877,-0.2892264950205572,
-0.21895975712686777,-0.20155423489632085,-0.233142034499906,-0.25957264233147725,
-0.3607825308572501,-0.28987114399205893,-0.2634405361604877,-0.2892264950205572,
-0.2176704591838643,-0.2009095859248191,-0.23249738552840427,-0.25860566887422465,
-0.36207182880025357,-0.29051579296356067,-0.2640851851319894,-0.2889041705348063,
-0.21702581021236256,-0.20058726143906824,-0.23185273655690253,-0.25860566887422465,
-0.3617495043145027,-0.28954881950630806,-0.2640851851319894,-0.2889041705348063,
-0.2176704591838643,-0.20058726143906824,-0.23088576309964992,-0.2579610199027229,
-0.36110485534300096,-0.29051579296356067,-0.2634405361604877,-0.2879371970775537,
-0.21799278366961516,-0.20123191041056998,-0.23185273655690253,-0.2582833443884738,
-0.35917090842849575,-0.2889041705348063,-0.2634405361604877,-0.2879371970775537,
-0.2176704591838643,-0.20123191041056998,-0.23185273655690253,-0.2592503178457264,
-0.3607825308572501,-0.28987114399205893,-0.2634405361604877,-0.28761487259180285,
-0.2176704591838643,-0.20123191041056998,-0.23185273655690253,-0.2589279933599755,
-0.3598155573999975,-0.2892264950205572,-0.26279588718898594,-0.2869702236203011,
-0.21895975712686777,-0.20155423489632085,-0.23249738552840427,-0.25957264233147725,
-0.35917090842849575,-0.2892264950205572,-0.2624735627032351,-0.287292548106052,
-0.22024905506987125,-0.20187655938207172,-0.23249738552840427,-0.2592503178457264,
-0.35917090842849575,-0.2892264950205572,-0.2624735627032351,-0.2869702236203011,
-0.21928208161261864,-0.20187655938207172,-0.23249738552840427,-0.25957264233147725,
-0.3598155573999975,-0.28954881950630806,-0.2631182116747368,-0.287292548106052,
-0.2196044060983695,-0.2021988838678226,-0.23185273655690253,-0.25957264233147725,
-0.3598155573999975,-0.2889041705348063,-0.26279588718898594,-0.2869702236203011,
-0.2186374326411169,-0.20058726143906824,-0.2321750610426534,-0.26053961578872986,
-0.36013788188574836,-0.28954881950630806,-0.2631182116747368,-0.2869702236203011,
-0.2176704591838643,-0.19962028798181564,-0.2312080875854008,-0.2592503178457264,
-0.36013788188574836,-0.2901934684778098,-0.2621512382174842,-0.2860032501630485,
-0.21605883675510995,-0.19962028798181564,-0.23056343861389905,-0.2589279933599755,
-0.3627164777717553,-0.2911604419350624,-0.26376286064623855,-0.28664789913455024,
-0.2154141877836082,-0.1999426124675665,-0.23185273655690253,-0.2598949668172281,
-0.36207182880025357,-0.29051579296356067,-0.2634405361604877,-0.287292548106052,
-0.21702581021236256,-0.20026493695331737,-0.23249738552840427,-0.260217291302979,
-0.3617495043145027,-0.29083811744931154,-0.26279588718898594,-0.2863255746487994,
-0.21638116124086082,-0.20026493695331737,-0.23153041207115166,-0.26053961578872986,
-0.36336112674325705,-0.2914827664208133,-0.2634405361604877,-0.2863255746487994,
-0.21638116124086082,-0.20058726143906824,-0.23185273655690253,-0.2598949668172281,
